game id,move number,white,white time,white eval,black,black time,black eval
1,1,e4,0:10:00,,e6,0:10:00,
1,2,d4,0:09:55,,c5,0:09:57,
1,3,Nf3,0:09:51,,Nc6,0:09:54,
1,4,d5,0:09:48,,Nd4,0:09:47,
1,5,Nxd4,0:09:42,,cxd4,0:09:46,
1,6,Qxd4,0:09:42,,Nf6,0:09:37,
1,7,dxe6,0:09:27,,fxe6,0:09:32,
1,8,Nc3,0:09:11,,Be7,0:09:27,
1,9,Be2,0:08:50,,O-O,0:09:12,
1,10,e5,0:08:48,,Nd5,0:08:58,
1,11,Nxd5,0:08:35,,exd5,0:08:57,
1,12,Qxd5+,0:08:35,,Kh8,0:08:52,
1,13,Bd3,0:08:20,,Bh4,0:08:49,
1,14,O-O,0:08:16,,Qe7,0:08:23,
1,15,Qe4,0:08:13,,g6,0:08:13,
1,16,b3,0:07:37,,d5,0:08:09,
1,17,Qxd5,0:07:30,,Be6,0:08:07,
1,18,Qe4,0:07:20,,Bf5,0:07:59,
1,19,Qd4,0:06:49,,Rad8,0:07:57,
1,20,Qxa7,0:06:31,,Bxd3,0:07:47,
1,21,cxd3,0:06:31,,Rxd3,0:07:39,
1,22,Bb2,0:06:20,,Rd2,0:07:33,
1,23,Bd4,0:06:05,,Kg8,0:06:41,
1,24,Bc5,0:05:54,,Bxf2+,0:06:27,
1,25,Bxf2,0:05:29,,Qxe5,0:06:23,
1,26,Rae1,0:05:01,,Qc3,0:04:56,
1,27,Qc5,0:03:49,,Rfxf2,0:04:36,
1,28,Rxf2,0:03:39,,Qxc5,0:04:34,
2,1,e4,0:10:00,0.24,e6,0:10:00,0.13
2,2,c4,0:09:58,-0.11,d5,0:09:58,0.0
2,3,cxd5,0:09:58,-0.17,exd5,0:09:57,-0.22
2,4,Qb3,0:09:58,-0.82,Be6,0:09:21,0.71
2,5,Qxb7,0:09:45,-0.06,dxe4,0:08:58,5.92
2,6,Qxa8,0:09:37,5.94,Bc5,0:08:26,7.53
2,7,Qxe4,0:09:26,6.73,Nf6,0:08:07,6.84
2,8,Qc2,0:09:16,6.36,Qd4,0:07:47,6.82
2,9,d3,0:08:50,6.57,Qe5+,0:07:34,7.74
2,10,Ne2,0:08:17,6.38,Ng4,0:07:29,5.76
2,11,d4,0:07:47,5.94,Bxd4,0:07:23,5.63
2,12,Qa4+,0:07:46,5.86,Nc6,0:06:45,5.92
2,13,Qxc6+,0:07:40,6.19,Ke7,0:06:43,5.79
2,14,Be3,0:07:07,4.07,Bxb2,0:06:24,7.65
2,15,Qc5+,0:06:28,6.57,Kd7,0:05:24,6.46
2,16,Qxe5,0:06:19,6.92,Nxe5,0:05:22,6.84
2,17,Bd4,0:06:05,7.0,Bxa1,0:04:53,6.62
2,18,Bxa1,0:06:03,6.83,Nd3+,0:04:51,6.69
2,19,Kd2,0:05:59,6.84,Nxf2,0:04:49,6.88
2,20,Rg1,0:05:50,6.86,Rd8,0:04:34,6.86
2,21,Ke3,0:05:37,4.86,Nd1+,0:04:27,6.53
2,22,Kf3,0:05:25,6.4,Bxa2,0:04:09,6.53
2,23,Nbc3,0:05:20,6.4,Nxc3,0:04:03,6.5
2,24,Nxc3,0:05:16,6.13,Be6,0:03:59,6.1
2,25,Bb5+,0:05:01,5.92,Ke7,0:03:56,5.87
2,26,Rd1,0:04:53,5.48,Rb8,0:03:31,5.84
2,27,Re1,0:04:28,5.81,c5,0:03:20,6.25
2,28,Bc4,0:04:17,6.34,,,
3,1,e4,0:10:00,0.24,g6,0:10:00,0.71
3,2,Bc4,0:09:58,0.2,Bg7,0:09:58,0.26
3,3,Qf3,0:09:57,0.0,e6,0:09:51,0.0
3,4,d4,0:09:55,-0.97,d6,0:09:50,0.09
3,5,c3,0:09:33,-0.09,Ne7,0:09:47,0.1
3,6,Bg5,0:09:31,-0.28,h6,0:09:45,0.52
3,7,Bh4,0:09:29,-0.45,O-O,0:09:43,-0.21
3,8,Ne2,0:09:20,-0.18,Nd7,0:09:42,-0.09
3,9,O-O,0:09:05,-0.77,a6,0:09:39,-0.05
3,10,Nd2,0:08:55,0.13,b5,0:09:37,0.09
3,11,Bb3,0:08:50,-0.03,Bb7,0:09:37,-0.12
3,12,d5,0:08:43,-1.72,e5,0:09:30,-0.51
3,13,c4,0:07:58,-0.37,b4,0:09:28,0.39
3,14,a3,0:07:52,0.24,bxa3,0:09:25,0.63
3,15,Rxa3,0:07:47,0.76,g5,0:09:24,0.63
3,16,Bg3,0:07:44,0.81,f5,0:09:24,1.09
3,17,exf5,0:07:21,0.94,Nxf5,0:09:24,0.9
3,18,Qd3,0:07:11,-0.13,Nc5,0:09:21,0.04
3,19,Qc2,0:06:49,-0.17,h5,0:09:18,0.55
3,20,h3,0:06:38,-0.42,g4,0:09:13,0.96
3,21,hxg4,0:06:27,0.85,hxg4,0:09:12,0.95
3,22,Ne4,0:06:20,0.68,Nxe4,0:09:00,0.65
3,23,Qxe4,0:06:20,0.5,Qg5,0:08:53,0.67
3,24,Bc2,0:05:50,0.37,Rf6,0:08:44,2.37
3,25,Rb3,0:05:24,2.57,Bc8,0:08:37,2.42
3,26,c5,0:04:57,0.0,Bd7,0:08:29,0.28
3,27,c6,0:04:48,0.18,Be8,0:08:27,0.43
3,28,Rb7,0:04:36,-1.04,Bg6,0:08:26,-1.02
3,29,Qa4,0:04:22,-1.05,Nxg3,0:08:14,1.21
3,30,Nxg3,0:04:13,0.56,Bxc2,0:08:13,0.68
3,31,Qxc2,0:04:13,1.16,Rf7,0:08:01,0.54
3,32,Qa4,0:03:45,0.08,Bh6,0:07:50,0.51
3,33,Qa5,0:03:33,0.07,Qg7,0:07:45,0.0
3,34,Ne4,0:03:05,-0.65,Qh7,0:07:41,0.49
3,35,Nxd6,0:03:01,-5.26,cxd6,0:07:35,-0.88
3,36,c7,0:03:00,-4.43,Rc8,0:07:30,-4.24
3,37,Rb8,0:02:59,-4.86,Rxc7,0:07:28,-4.71
3,38,Rxc8+,0:02:49,-5.18,Rxc8,0:07:25,-4.85
3,39,Qxa6,0:02:49,-5.13,Rb8,0:07:12,-0.26
3,40,Qxd6,0:02:27,-0.24,Rxb2,0:07:10,0.0
3,41,Qxe5,0:02:23,-0.1,Qg7,0:07:09,-0.12
3,42,Qe6+,0:02:20,-0.13,Kh8,0:07:07,0.0
3,43,Rd1,0:02:06,-0.12,Qf8,0:06:53,-0.12
3,44,Qe5+,0:01:54,-0.13,Kg8,0:06:52,8.67
4,1,e4,0:10:00,,e5,0:10:00,
4,2,Nf3,0:09:59,,Nc6,0:09:58,
4,3,Nc3,0:09:53,,d6,0:09:55,
4,4,Bc4,0:09:45,,h6,0:09:44,
4,5,Ne2,0:09:36,,Bg4,0:09:40,
4,6,Ng3,0:09:35,,Nd4,0:09:36,
4,7,d3,0:08:50,,Nf6,0:08:47,
4,8,Be3,0:08:43,,Nxf3+,0:08:41,
4,9,gxf3,0:08:43,,Bh3,0:08:35,
